geneId	LTHSC	STHSC	MPP	CMP	PreGM1	PreGM2	GMP	FcgRBP	CD9Hi	BEMP	CLP	PreCFUE	MEP	CFUE	EryBlPB	EryBlPO	Retic	Meg8N	Meg16N	Meg32N	Mast	Baso	EoP	Eo	NeutLN	NeutPt	MonoPB	MonoLN	Mac	CDP	cDC1	cDC2	MigDC	ProB	PreB	ImmB	B1	B2	MatB	CD4TThy1lo	TN1	TN2	TN3	TN4	DblPosT	NveCD4T	NveCD8T	EffCD4T	EffCD8T	CD4TLN	CD8TLN	RegT	MemCD8T	NK
ILMN_2442075	-0.49544707674481747	0.09317219645560369	0.20355597991022406	0.47269815757230454	0.5919238484516004	0.5669156690443803	0.5786959065779647	0.3806319950381353	0.7311170007701624	1.0783208673179667	0.10092028658759214	0.6965967633199422	0.5157838301629459	0.47331598839540934	-0.3737869528487892	-0.04427610562538049	-6.252289039726847	-0.5492381795986746	-1.0003728629961226	-1.2440122031280771	0.06704593823373252	-0.2013911854827298	-0.10125306960018125	-0.01023843872538692	0.45940037004591655	-0.3211836031332606	-0.6176763669598081	-0.5008784041892912	0.040840272830534596	0.011310790640904246	-0.3846516386481941	-0.42059422025134713	-0.3810966817389403	0.2889342565185542	0.4535264397141986	-0.3671449098756575	-0.619082262029005	0.3929744475445673	0.12473166608213372	1.1178293886250625	0.9908776182784782	0.5159560606407185	0.8088503282086164	0.8852748059644098	-0.25276209286237133	-0.08616992074948716	0.05680737159698475	0.18641650689995556	-0.34545177507588426	0.43194451851207327	-0.2039161073367258	0.553005806775283	0.5083690406382326	0.3951689799725346
ILMN_2901029	3.5190611298269996	2.9142892280182155	2.6532763835458857	1.0559022946425405	0.8750483013214221	0.0647588533330618	-0.2180965557957643	-0.13713222730252517	1.041241064564959	0.33775673375190973	1.087593337574266	-0.6462872698785632	-0.5735843427394584	-0.7506899054216475	-0.4536390949846594	-0.6510789352910289	0.6272151556950821	-0.1319304529057758	-0.2291344592625987	-0.5896063307775963	-0.7080815129534163	0.35257110174348943	-0.40755290340958505	-0.6997423149304081	-0.2685565575221742	-0.29888595838849447	-0.503933907082027	-0.33669598681871965	0.3019643279708067	0.2822106624912975	1.769857653611579	0.47558011481557605	2.482854500963832	-0.6272633357949714	-0.657456957216206	-0.47640331757835674	-0.7058007257107809	-0.41913040650075384	-0.699177093371133	-0.3595907295221748	-0.17369983941097045	-0.6318517859615534	-0.5983054288813349	-0.6546488872008297	-0.7521898467188023	-0.6375326582702043	-0.5885601572205604	-0.6344487627321904	-0.5054811417183589	-0.6172177277494849	-0.6899148957684218	-0.5261899982745311	-0.5992249736540686	-0.6824634591507973
ILMN_2433547	1.1332988120593808	1.1540700404826147	1.1436693362736206	0.9130990620243749	0.07998283298745074	-0.3575809711139427	-0.5921100290990736	-0.41154254742179897	-0.03650751059421643	0.08525499310315789	1.1336920646045983	-0.8368420988640507	-1.2756161470620688	-1.5075997351894526	1.7160281670369306	2.0471666850687535	1.9659548551440582	0.1727095906788796	0.05761997846267116	0.2795737710629871	0.052074994189389816	1.1709059287572745	-0.007424615005470019	-0.7817312979080895	-0.7771477968901247	-1.819375680435782	-2.329407655602771	-2.533715490174334	-1.4933248295723696	-0.28960388794702263	-0.4441680194725337	-0.27214873649924404	0.0036878035843364333	0.36159602363447135	-0.9560541773399818	-0.2717858372173077	0.1334995504550533	0.04410103285674756	0.4622203985444923	1.1386229375101518	0.8884058098444988	0.5710503515793742	0.12547501484102352	-0.2131374279961034	-2.285489403176143	0.17194579081236905	0.029192131780008748	0.5536339317794124	0.3723568083563485	-0.003506856665966557	0.1906704230590448	-0.011669567001482839	0.056805442340565934	1.2991257553352666
ILMN_2457585	-0.8172214365438829	-0.7721142489315319	-0.7505640650931099	-0.7516983820941422	-0.8171052097464743	-0.73267862192094	-0.6687772463515113	0.35797177773966066	-0.7543665398500873	-0.7250130585216785	-0.739623226996399	-0.9301350034872267	-0.7709830706077313	-0.5424156917718177	-0.5838755202769209	-0.09666679305727999	0.4580373153507468	-0.06344874939748081	0.7849626323863004	1.5862008934410174	1.2744781272498757	-0.8242857390067485	-0.4210022219448213	0.9490284747465941	2.9061675344287754	3.3954450602836217	0.3394184634420467	0.963768648726286	1.2008414053550316	-0.6424368992891534	-0.15851667543110176	0.5526906097417494	2.038423366563632	0.34926289026088275	1.4342335852606631	1.2076362450601918	-0.5345105422593571	0.1991162084158147	0.417161196549895	1.027718992691627	-0.5672350743587283	-0.6836223889577931	-0.6776443715116811	-0.6677137846870909	-0.1453241618760933	-0.8453045904822144	-0.8155446225090124	-0.6350409423495597	-0.6910008474662787	-0.7562054376426635	-0.837931260867011	-0.7804606629830685	-0.7969870280030867	0.5548906885793168
ILMN_1260001	-0.126260125274766	-0.6934136467604086	0.07051843324577368	0.7064625966509009	2.185462029529444	1.4898859717365416	2.0277769421430913	-0.8162630900149984	0.5463248111136672	-0.8239397159640357	-0.278366883834397	-0.920736026310035	-0.984132654515528	-0.8863021320684358	-0.9886589310118125	-0.48455407666173117	-0.6273108855522739	0.1449557914350029	-0.958606390091907	-0.43842765475929457	-0.6777605842538748	3.5827656445912486	-0.9094970070580523	-0.08535362637999613	-1.221373007663538	-0.726201575086663	-0.2702105159451129	-0.182351057268639	-0.9427420619825233	0.9791449329395686	0.7592561571626816	-0.5148481498146701	-0.6137005644679668	0.25544132615957255	0.3267819542767149	2.4304381023039867	1.9514979683434455	0.019376196267626922	0.12337762401680256	-0.1977995613886452	-0.5140463653542098	-0.3155485341854653	-0.6699569597284275	-0.3659809703355464	-0.9080300958030842	0.37791110660043326	0.45273829688707207	0.5162041787916495	1.2613582077131982	-0.3525795559822514	0.056150132925552494	-0.1384486936822116	-0.5753591919402579	-1.0550681136931905
ILMN_1259346	1.0943452704196235	-0.7988278995058546	-0.4484379597998817	-0.8524127000532217	-0.8775150890220302	0.03521872584188892	-0.014363676899467536	2.159378102880124	-0.29302712031423944	1.0378847341635689	0.3583985345058067	1.0583044043199386	-0.8514026212131722	-0.026391198605053002	1.2405636157647417	3.510586821479216	3.455303397009655	-0.14189649797360107	0.932440351124107	0.2711975279161538	0.7190704284476436	-0.14926718463983996	-1.1200360021779747	-0.32126455163651807	-0.7831517367852596	1.598875498485886	0.2797370061020868	-0.1421917765674512	-0.21503292585310987	-0.4949948387416993	1.2535329148711327	0.4076030156484437	-0.47678007310401455	-0.8510815233645518	-0.6373347763471391	-0.1584287764046291	0.338011365033239	-1.1552769967305656	-0.6032355838613825	-0.6467021911811095	-0.7330141436820726	-0.6896008355953873	-0.4535138031918293	-0.5911814183981483	-0.32528769278968767	-0.43722248218262466	-0.5052588552403471	-0.7676926117488494	-0.8625821568138843	-0.7640445444784486	0.18624605902477614	-0.6024614243351285	-0.5808681044857507	-0.564915999313938
ILMN_1256988	1.3593111420528403	0.7960529610160951	0.5102713899889342	0.623289743823704	0.6247801483909666	0.6947636856198834	-0.2582700284206055	0.6828022859671057	0.5749140659812445	1.130780948505599	0.026655936765276302	1.0390345004823183	0.30072669791762885	0.6055317438155956	-0.9275936053889572	-1.5713119934620328	-2.501479864370476	0.2560502775636393	-0.8951807296300166	-2.176432578453288	-0.9680075648040668	0.2853620812528152	0.6112568448699407	-0.5483646307226219	-2.03470350704499	-0.1965226920816627	-0.9347516568459315	-0.9680142906149827	-1.481062591412458	-0.11453119820943412	-1.2888460019927936	-0.8180653216826861	-2.0116312412138027	-0.6116302829388639	0.2181692162555146	1.2865270086455975	0.9308297895194312	0.9167722094292788	1.3665603600500145	0.03626598161151128	0.3206123757388083	-0.2554451204976976	1.0363966556608077	0.10671196891286494	-0.1131394458058397	0.8236320146030256	0.2187462744336035	-0.7355008593831138	-0.7233186279098781	1.5004294467820016	1.4821003241772743	0.03521517378395522	0.5503455335387181	1.1829050457302217
ILMN_1214368	0.4996666252101643	0.8007112788285582	-0.2507969150821365	-0.19163783599387704	-0.1904828376888543	-0.23799499306326566	-0.23476377769915216	0.31653585428498754	0.37878489382394	0.05735588457421778	-0.7492208861807652	0.45377168898875775	-0.8376474731578275	-0.4554998651429794	-0.46238419995872493	-0.7594393596814837	0.12073247406929957	-0.7548994513920794	-0.13251923382408196	-0.15660395271415292	-0.5415972396894858	2.360677997241987	0.2976744497078592	-0.2520925861077366	-0.5912032779979114	-0.3040297756885264	-0.2136281681914258	-0.46437454149032825	-0.4366299937670929	-0.6268099519954392	-0.673026988975065	-0.5677480811094235	-0.653720746412099	-0.5267751214997375	-0.4907464242415722	-0.41482505552050825	0.4291653530680828	-0.38183183377294044	5.2899113697369895	-0.4766854245286389	-0.7950630285562112	-0.6455665306831498	-0.7648201630779762	-0.6874077147151969	-0.5146261875052227	0.24425860905986937	-0.05781822566668187	2.0075309523982767	0.742967237715517	0.6447174011465143	2.060664774425455	0.021302910252122713	-0.31194845598130644	0.08043654422037128
ILMN_2971479	-1.3668534384446556	-1.1848281807955616	-0.750305284221758	-1.011461827029829	-0.9968421768130441	-0.8643425747325499	-1.6732230890021191	-0.9289863114074932	-1.4248254548046475	-0.6084721017073151	0.8131645220541295	-1.6406324821623235	-1.3393370549330734	-1.7542458074406475	0.8589655945677884	1.2497601030611216	1.1360684481934948	-1.2929197188790826	-0.7700787173736549	-0.5453169050501439	0.5101086297578645	0.34116763178350434	-1.762272233705196	0.7001009626174014	1.0067131015486661	1.6346981402954985	0.2036706798052331	-0.07033518017952511	-0.7882091093845852	-0.19984693233116535	-0.26014324512746395	-0.06066212811486546	0.874067473427459	1.2642107745330116	1.3443946662404866	0.86078595668173	0.6459409420314101	-0.06567226358171818	0.7008851454938455	-0.14567758689514704	-0.28682334022562217	0.8223681769669227	0.59843354303036	0.46287426134440435	2.292432606286653	0.742140695585759	1.094696964835228	0.8302996494396292	1.4389232375952872	0.023562267759278478	0.7965641127536006	-0.17630287035382425	-0.41404224357160363	-0.8643400294211779
ILMN_1245704	-0.019018136767576427	-0.5344257951526137	-0.27766381301431775	-0.5873702552259501	-0.43257606300418666	-0.4579220834921389	-0.27585851928008326	-0.8367485458400075	-0.700677561670801	-0.4214217285117252	2.5683017008050526	-0.5291921437708306	-0.2846416239882395	-0.8641720791961341	4.687478531296928	-0.2625337196278564	2.797143586166971	0.6346505220775133	-0.3045964895505446	-0.3799198139567235	2.4258974837906204	-1.052020219176953	-0.551682274146994	0.06803302719821878	-0.5607240396700619	-0.9822227909477376	-0.7922471798283235	-0.3002064037318173	-0.8128776474775514	0.0680546191402905	-0.024412880368458244	0.2701634740444907	0.3304026274416196	-0.2131210793079269	0.34869124307459237	-0.4038407017463066	-0.11157565658314716	-0.648197863967686	0.6655939035470305	-0.18048645614227177	0.11132929994431187	0.18669909850891397	0.37814507939441355	-0.18243113118452864	-0.08246147092186278	-0.22208267567075995	0.3323231503389005	-0.053151295130469144	0.189238453688429	-0.6498729849622084	-0.9241510685481795	-0.35333996018816705	0.05206576424843561	0.15563258704447858
ILMN_1258823	2.5793500744648794	0.43474872945052156	0.960521652314501	0.5837005251626053	-0.5212501168425536	-0.27489328753132314	1.459209658883536	0.08144898941692646	-0.6170656161145133	-0.4529197199451698	-0.4579322691400061	0.13076194356668344	-0.21033119197129954	2.1027299937453585	-0.3269998107361994	-0.3437807218326994	0.1176753364396695	0.5439748130340176	1.0718995428293392	-1.1476355736025987	-0.7517480582488957	-1.0552484196682486	1.7366554967186436	-0.3481289646577134	-1.0040937866182416	-0.49766717416571477	-0.5017171842447263	0.8779630138485781	0.17024238435946826	-0.2730403280156842	-1.1896377996217624	-1.0772372822745504	-0.7362088788136306	-0.10646720680895874	3.2569149806289728	1.4746142625608327	1.7517465448111311	-0.3930041697915122	1.4433589484561549	-0.8922689525616389	-0.3910762063341761	-1.107041525144887	-0.44773425499339475	-0.698766284706337	-0.980992567156691	-0.4250557138276951	-0.21705768398164677	-0.34592431395121365	-0.6506021213155451	0.1726917692351504	-0.08294375765520907	-1.083766814064556	-0.594102736652319	-0.745868166935533
ILMN_2994744	0.2750201356732939	-0.0395292426100018	-0.054002550836316734	-0.71381201303682	-0.42321785961759123	-0.3620602437987399	-0.8106232668148659	-0.19763030129764836	-0.1457059920220147	-0.24259933838533707	-0.6729469160865995	-0.31222440136518814	-1.0210248118603018	-0.5769613219336756	-2.5471623123339406	-1.8947711940037693	-3.420874215844507	-0.11818627821906662	-0.1265231909162824	-0.33061552269479816	1.14884956860391	1.0303684471708034	-0.13252653610447895	0.11157846183036702	1.2918594308824554	1.3073186979228946	-0.5121596820294193	-0.011877217737068471	-0.11886629277999342	-0.7747692381900567	0.09421040429714701	0.6628087594544485	0.7325184749824014	0.8110951585643729	2.7271218761182863	1.8466085152766933	1.0645365258914612	0.9396037854513222	0.8240333005755354	-1.495439958911867	-0.6262426963504623	-0.7179095007147499	-0.5463324789053642	-0.707793313223605	0.02036822326240951	0.7077807401892563	0.42873278899159806	0.518335792084484	0.32489445906135417	0.618804692164869	0.39882543111095764	0.49185267808907823	0.5275658288675951	0.749695712107512
ILMN_2811240	1.1256606522653403	0.746142404271974	-0.03330592844612236	-0.2381170346209741	-0.5026505740969505	-0.5812486406920874	0.1649690521050482	-0.3459527959355837	0.028332171689698937	-0.05102818931223465	-0.25539503601942204	0.22555278841498388	0.6769359790523801	0.5990479864045916	1.5603044953636394	1.437792881515706	-2.1354502990048068	0.32999627119206726	-0.7988742457940825	0.2817861587533465	0.272346620938133	0.9717158596168345	0.7984778705622596	0.40096784292946747	-2.50035048996271	-2.544624455894221	0.187279610232996	-1.0444561627607316	1.0326906208087554	-0.5721598306062312	-0.0278959746290166	-1.0684997888515817	-0.7174789358313156	-1.0879687127245612	-0.6747064966076023	0.4785106337305995	-0.5120142255537299	0.26778019524148133	0.20586849160780119	-1.092124998441996	-0.49443742374491684	-0.5785596498158192	0.38466660530032304	0.25486358521887004	-2.1209452252873793	0.6733134112168848	0.747568524306446	0.08862684484120466	-0.856803559560206	1.212725014514438	1.7291607433404097	0.6957593141456431	0.8839716416904161	2.3722344029224494
ILMN_2520748	1.0351005082073548	0.9250759017060192	0.4047437786808335	0.48509329198777384	-0.3627258316694147	-0.29557170157121804	-0.08671898239355669	-0.2479803027318467	-0.13265576293653558	0.06978237893602007	-1.4436823115404367	-0.28555395022464447	-0.4129850406100825	-0.32600179534761137	-0.09480523718061698	0.004015617893875241	2.4351603126841077	-0.9165179983948211	-1.1687357966891272	-1.9306501989207674	-0.840572272728967	2.3820672646360204	0.8959437395096316	-0.019056396559109286	1.7965258940906548	2.0745949280964533	-0.63167281918817	-0.3180235035115059	-0.1367303543722168	-1.0542455971158484	0.5746512587932989	-0.27277577667941866	0.014120578760050285	-1.5675113548395865	-0.2975413686774434	0.5434686026261234	0.5872707606524903	0.5750771208388942	-0.5752481438396698	-1.1934203825301852	-0.539597963617962	-1.0850793430938932	-0.38894163749796823	-1.0809373043233508	-1.817265684829423	0.5024353092082738	-0.01978448200469423	0.12970004156060536	-1.076464018642442	0.7318997563522424	0.6768478432038828	0.5419375079206634	0.91331083691012	2.320630081007225
ILMN_3163374	-0.28997410259286077	0.5819668254353683	-0.05110031158340812	-0.2267281814306826	0.01465517296015686	-0.6299202667250565	0.3585647736386878	-0.7402915507698489	-0.9945574715539043	-0.35328310671921276	-0.424858630774294	-0.8292554977903774	-0.5175175561683751	-0.8858264425317982	0.7996948707494346	1.340546580517163	3.817149782405943	-0.929037483027134	-0.6919081084704167	0.8766300213132805	0.9194446641755181	-1.584295582224161	0.8885092611256951	0.6939248069768417	-0.21748541703367824	0.9956461032267298	-0.7527443145586915	0.27224647935219726	2.5597878565785646	-0.37749129436594275	0.34926396654458813	0.27526563263760034	0.4569510111658372	-0.7009419805424995	-0.753378881113006	0.029993304883787906	-0.18775314986036826	-0.28385239864527884	-1.0353766757649152	0.08262770071783156	-0.14247351371794664	-0.41139876119109575	-0.3940100265197904	-0.19118649471473664	3.377927826251835	-0.3854354234904908	-0.45328805244104275	-0.5586648132695227	-0.6239027031954856	-0.2807237267985854	-0.18979049261974226	-0.3040990079592534	-0.041447898198205574	-1.2567973222953481
